name,longitude,latitude,address
한강시민공원(여의도안내센터),126.928,37.53055556,서울특별시 영등포구 여의도동 84
한강시민공원(여의도안내센터),126.928,37.53055556,서울특별시 영등포구 여의도동 84
한강시민공원반포지구,127.0052222,37.51525,서울특별시 서초구 잠원동 122-1
한강시민공원잠원지구,127.020808167,37.529520335,서울특별시 강남구 압구정동 379-1
한강시민공원반포지구,127.0044167,37.5145,서울특별시 서초구 잠원동 122-1
북한산도시자연공원,126.9409167,37.61116667,서울특별시 은평구 진흥로19길 6
한강시민공원(여의도안내센터),126.9263889,37.53222222,서울특별시 영등포구 여의서로 62
한강시민공원반포지구,127.0001111,37.51197222,서울특별시 서초구 잠원동 122-1
한강시민공원반포지구,127.0012778,37.51252778,서울특별시 서초구 잠원동 122-1
암벽공원,127.030668391,37.54855369,서울특별시 성동구 독서당로60길 13-1
한강시민공원잠원지구,127.0198333,37.52744444,서울특별시 강남구 압구정동 386
은가 어린이공원,126.9195,37.58269444,서울특별시 서대문구 증가로20가길 91
정릉천변,126.9993611,37.61691667,서울특별시 성북구 보국문로 193-1
양천리누리터어린이공원,126.934182143,37.606161502,서울특별시 은평구 통일로 674
매화어린이공원,127.020324881,37.600732793,서울특별시 성북구 정릉로42길 24
까망돌 어린이공원,126.964162303,37.506592086,서울특별시 동작구 흑석한강로 12
한강시민공원반포지구,127.001071161,37.511905001,서울특별시 서초구 잠원동 122-1
갈매연어린이공원,126.917367055,37.577392267,서울특별시 서대문구 증가로 191
동작주차근린공원,126.9787778,37.50330556,서울특별시 동작구 현충로 213
한강시민공원반포지구,126.9944167,37.50869444,서울특별시 서초구 신반포로11길 40
한강시민공원반포지구,126.9929167,37.50802778,서울특별시 서초구 신반포로11길 40
응암행복어린이공원,126.921202925,37.589157877,서울특별시 은평구 백련산로 37
영본초등학교 공원,126.949,37.51088889,서울특별시 동작구 만양로12가길 69
다솜 어린이공원,126.9154722,37.56263889,서울특별시 마포구 월드컵북로12길 37
응봉개나리어린이공원,127.0319167,37.54855556,서울특별시 성동구 독서당로62가길 64
한강시민공원반포지구,126.9845278,37.50563889,서울특별시 서초구 반포동 1333-1
한강시민공원반포지구,126.9896111,37.50658333,서울특별시 서초구 반포동 1335-2
고구동산공원,126.9546667,37.50808333,서울특별시 동작구 매봉로6길 16
고구동산공원,126.9538333,37.50819444,서울특별시 동작구 매봉로6길 16
신사근린공원,127.02104314,37.526402603,서울특별시 강남구 압구정동 422
별빛소누리공원,127.016273493,37.607235172,서울특별시 성북구 서경로6길 13
개운산근린공원,127.026285448,37.59487898,서울특별시 성북구 안암동5가 산 1-95
영본초등학교 공원,126.9488056,37.50991667,서울특별시 동작구 만양로12가길 69
다래어린이공원,126.9190556,37.58722222,서울특별시 은평구 응암로12길 12-43
여의도공원,126.9258333,37.52888889,서울특별시 영등포구 여의공원로 68
개운산근린공원,127.025838432,37.596150334,서울특별시 성북구 북악산로 935-25
응암1동마을마당,126.9260556,37.59991667,서울특별시 은평구 은평로12길 13-14
한강시민공원(여의도안내센터),126.922756014,37.533221224,서울특별시 영등포구 여의서로 62
한강시민공원(여의도안내센터),126.9227778,37.53305556,서울특별시 영등포구 여의서로 62
응삼어린이공원,127.03525,37.55475,서울특별시 성동구 고산자로 164
현충원,126.975613346,37.502821727,서울특별시 동작구 현충로 210
여의도공원,126.9255556,37.52722222,서울특별시 영등포구 여의공원로 68
서대문구-모래내어린이공원,126.913748449,37.572369193,서울특별시 서대문구 가재울미래로 53
반원어린이공원,127.003078172,37.509560922,서울특별시 서초구 잠원동 72-1
청소년수련관구의회,127.036262934,37.562373217,서울특별시 성동구 고산자로 260
응암4동어린이공원,126.9160833,37.58338889,서울특별시 은평구 가좌로7라길 32-3
청소년수련관구의회,127.0363889,37.56277778,서울특별시 성동구 고산자로 260
여의도공원,126.924729637,37.527881342,서울특별시 영등포구 여의공원로 68
현충원,126.976629045,37.502375553,서울특별시 동작구 현충로 210
녹번서근린공원,126.9271389,37.60372222,서울특별시 은평구 녹번로1길 1
한강시민공원(여의도안내센터),126.920824889,37.533029246,서울특별시 영등포구 여의도동 82-9
한강시민공원(여의도안내센터),126.920689179,37.53301506,서울특별시 영등포구 여의도동 82-9
현충원,126.971617698,37.501884538,서울특별시 동작구 동작동 215-5
파랑새어린이공원,126.9952222,37.50527778,서울특별시 서초구 신반포로15길 29
중앙 근린공원,126.9131944,37.57513889,서울특별시 서대문구 거북골로 148
현충원,126.976007027,37.501532281,서울특별시 동작구 동작동 198-1
북한산도시자연공원,127.0111111,37.625,서울특별시 강북구 인수봉로17길 24-3
살곶이공원,127.0454167,37.56958333,서울특별시 성동구 살곶이길 69
불당골마을마당,127.0191667,37.61944444,서울특별시 강북구 솔샘로50길 8
동마장어린이공원,127.0457222,37.56616667,서울특별시 성동구 마장로42길 13
신사근린공원,126.9095,37.59297222,서울특별시 은평구 은평터널로 164
벌집어린이공원,127.036720354,37.599571336,서울특별시 성북구 월곡로7길 61
노량진근린공원,126.928194139,37.509911686,서울특별시 동작구 여의대방로44길 39
하늘어린이공원,127.0130556,37.62444444,서울특별시 강북구 인수봉로 50
언구비어린이공원,127.020145147,37.50890139,서울특별시 서초구 사평대로53길 102-5
역촌동 청사부속시설 놀이터,126.91525,37.60427778,서울특별시 은평구 연서로 59
역촌2동마을마당,126.9153333,37.60444444,서울특별시 은평구 연서로 59
종암어린이공원,127.037042238,37.600300435,서울특별시 성북구 종암로24가길 53
한강시민공원(여의도안내센터),126.913537546,37.525951485,서울특별시 영등포구 여의도동 19-1
도산공원,127.03525,37.52480556,서울특별시 강남구 언주로164길 20
노량진근린공원,126.927772249,37.509224615,서울특별시 동작구 여의대방로44길 39
도산공원,127.035,37.52436111,서울특별시 강남구 도산대로45길 20
한강시민공원(여의도안내센터),126.9163889,37.52138889,서울특별시 영등포구 여의도동 29
새락골어린이공원,126.9111667,37.59888889,서울특별시 은평구 은평로3가길 34
청룡어린이공원,126.9995278,37.49594444,서울특별시 서초구 서래로2길 21
간데메공원,127.0491944,37.5735,서울특별시 동대문구 답십리로38길 14
대조동어린이공원,126.9200278,37.61566667,서울특별시 은평구 연서로24길 13
논현까치공원,127.02501664,37.508375758,서울특별시 강남구 강남대로122길 23
노량진근린공원,126.926501034,37.506415239,서울특별시 동작구 여의대방로36길 71
솔샘어린이공원,127.0272222,37.61805556,서울특별시 강북구 도봉로19길 32
대조동어린이공원,126.9196389,37.61547222,서울특별시 은평구 연서로22길 9-30
체류지마을마당,127.032898917,37.611947484,서울특별시 강북구 월계로7가길 9
봉산도시자연공원,126.9022222,37.58472222,서울특별시 은평구 증산로5길 35-27
동작구-도화공원-1,126.93517878,37.499869884,서울특별시 동작구 성대로17길 52
월드컵경기장공원,126.8994444,37.56975,서울특별시 마포구 월드컵로 240
제비어린이공원,126.926,37.5065,서울특별시 동작구 대방동길 74
큰마을마당,127.022085892,37.623177706,서울특별시 강북구 도봉로45길 88
월드컵경기장공원,126.898893695,37.572387326,서울특별시 마포구 성산동 산 53-28
살곶이공원,127.050260459,37.553947913,서울특별시 성동구 용답동 222-2
월드컵경기장공원,126.8985278,37.57069444,서울특별시 마포구 성산동 502
논현개나리공원,127.030069418,37.511408755,서울특별시 강남구 학동로26길 31
청림어린이공원(어울림길),126.96175,37.48877778,서울특별시 관악구 관악로30길 27
홍릉공원,127.0469444,37.58930556,서울특별시 동대문구 회기로10길 78
청량리동마을마당,127.047990721,37.586232315,서울특별시 동대문구 왕산로45길 63
동작구-상도근린공원-1,126.940728525,37.495539992,서울특별시 동작구 양녕로23길 27
빨래골어린이공원,127.014883238,37.629457687,서울특별시 강북구 인수봉로28나길 26
성원어린이공원,127.050110227,37.550217999,서울특별시 성동구 상원10길 21
청림어린이공원(어울림길),126.961877433,37.488374295,서울특별시 관악구 관악로30길 27
홍릉공원,127.0470278,37.59016667,서울특별시 동대문구 회기로10길 60
샛말어린이공원,127.050430953,37.577388154,서울특별시 동대문구 답십리로23길 30
연신내물빛공원,126.9206944,37.61891667,서울특별시 은평구 통일로 855-8
한강시민공원(양화지구),126.9021626,37.538497564,서울특별시 영등포구 노들로 221
시내어린이공원,126.9273889,37.62491667,서울특별시 은평구 연서로37길 41
서초구-가꿀어린이공원-1,126.987412596,37.4880437,서울특별시 서초구 방배중앙로15길 19
월드컵경기장공원,126.89775,37.57063889,서울특별시 마포구 성산동 509-5
중마루공원,126.911627874,37.519452261,서울특별시 영등포구 영등포로53길 6
송월어린이공원,127.0319444,37.61611111,서울특별시 강북구 오현로 16-8
새벽 어린이공원,126.9302222,37.50066667,서울특별시 동작구 상도로13길 7
길마어린이공원,126.9159444,37.61472222,서울특별시 은평구 연서로21길 15
한강시민공원(양화지구),126.900971596,37.539516811,서울특별시 영등포구 선유로 314
한강시민공원망원지구,126.8976944,37.55308333,서울특별시 마포구 마포나루길 429
연신초교옆마을마당,126.9286389,37.62688889,서울특별시 은평구 연서로 347
새장골어린이공원,126.9262778,37.62525,서울특별시 은평구 연서로37가길 10-12
상도근린공원,126.94325,37.49269444,서울특별시 동작구 양녕로20길 3
봉산도시자연공원,126.9039167,37.59719444,서울특별시 은평구 가좌로11가길 38-10
텃골공원,127.0516667,37.57766667,서울특별시 동대문구 서울시립대로12길 39
망원동 마을마당,126.9031944,37.55127778,서울특별시 마포구 동교로 2
노량진근린공원,126.9275556,37.50866667,서울특별시 동작구 여의대방로36길 71
삼양마을마당,127.018248682,37.622504124,서울특별시 강북구 삼양로43길 32
살곶이공원,127.046923279,37.553973462,서울특별시 성동구 사근동 104
수도박물관,127.0430556,37.53866667,서울특별시 성동구 왕십리로 27
수도박물관,127.0430556,37.53866667,서울특별시 성동구 왕십리로 27
수도박물관,127.0430556,37.53866667,서울특별시 성동구 왕십리로 27
홍제천 생태하천공원,126.9017222,37.56333333,서울특별시 마포구 월드컵로 207
성동-사근어린이공원,127.04767544,37.56345765,서울특별시 성동구 사근동11나길 20
도산공원,127.035947104,37.524283079,서울특별시 강남구 도산대로45길 20
용답근린공원,127.0475556,37.56991667,서울특별시 성동구 천호대로 232
옹달샘어린이공원,126.9021667,37.55486111,서울특별시 마포구 망원로2길 51
불광동자투리녹지,126.925750348,37.61848713,서울특별시 은평구 통일로78가길 11
성북구-동산어린이공원,127.03467506,37.606255223,서울특별시 성북구 종암로36길 53
노량진근린공원,126.9276944,37.50791667,서울특별시 동작구 여의대방로36길 71
연천초교앞마을마당,126.9286667,37.62122222,서울특별시 은평구 연서로34길 20
살곶이공원,127.0474444,37.55411111,서울특별시 성동구 사근동 103-1
청암어린이공원,127.01716735,37.624122115,서울특별시 강북구 삼양로53길 19-9
노량진근린공원,126.9326667,37.50386111,서울특별시 동작구 상도로15사길 8
대조청사옆마을마당,126.9206111,37.61411111,서울특별시 은평구 연서로20길 24-3
봉산도시자연공원,126.904040051,37.584885739,서울특별시 은평구 증산로5길 37-11
정릉천,127.0377222,37.60233333,서울특별시 성북구 화랑로 47
두리어린이공원,126.9010278,37.56022222,서울특별시 마포구 월드컵로31길 77
노량진근린공원,126.9279444,37.50697222,서울특별시 동작구 여의대방로36길 71
노량진근린공원,126.928179136,37.506687021,서울특별시 동작구 여의대방로36길 71
반포배수지몽마르뜨공원,127.0035556,37.49602778,서울특별시 서초구 반포동 산 59-1
새움어린이공원,127.048529243,37.570672613,서울특별시 동대문구 천호대로 231
간데메공원,127.0482222,37.57358333,서울특별시 동대문구 답십리로30길 36
일신어린이공원,127.039636451,37.599960185,서울특별시 성북구 월곡로11길 5-4
역말어린이공원,126.9140278,37.60694444,서울특별시 은평구 갈현로14길 29-1
연신 어린이공원,126.9250278,37.61963889,서울특별시 은평구 연서로32길 11-14
논현목련(어린이공원),127.026891901,37.510863143,서울특별시 강남구 강남대로124길 65
뒷벌어린이공원,126.986988527,37.490541102,서울특별시 서초구 방배중앙로 121
상원어린이공원,127.04749735,37.547501705,서울특별시 성동구 상원길 47
살곶이공원,127.0487778,37.55447222,서울특별시 성동구 사근동 104
살곶이공원,127.0487778,37.55447222,서울특별시 성동구 사근동 104
한강시민공원망원지구,126.9011111,37.55111111,서울특별시 마포구 마포나루길 429
봉산도시자연공원,126.902492042,37.583717437,서울특별시 은평구 증산로5길 35-27
한강시민공원망원지구,126.9011111,37.55058333,서울특별시 마포구 합정동 465-6
한강시민공원(양화지구),126.904625474,37.537664993,서울특별시 영등포구 노들로 237
반포배수지몽마르뜨공원,127.0033889,37.49480556,서울특별시 서초구 반포동 산 93
현충원,126.972222406,37.498349417,서울특별시 동작구 동작동 267-2
현충원,126.970468578,37.498391143,서울특별시 동작구 현충로 210
불광천 음수대,126.9125278,37.5865,서울특별시 은평구 증산로 337
서울숲공원,127.0389444,37.54872222,서울특별시 성동구 뚝섬로 273
불광천 음수대,126.9143056,37.59105556,서울특별시 은평구 불광천길 382
나비울 어린이공원,126.9093333,37.57494444,서울특별시 서대문구 수색로 100-75
은평평화공원,126.9230833,37.60569444,서울특별시 은평구 서오릉로 63
여의도공원,126.9208333,37.52555556,서울특별시 영등포구 여의공원로 68
양화진 역사공원,126.911111932,37.545496431,서울특별시 마포구 토정로 2
마장어린이공원,127.041,37.56208333,서울특별시 성동구 마조로11길 6
현충원,126.973047901,37.497595962,서울특별시 동작구 동작동 267-2
현충원,126.971017758,37.497519287,서울특별시 동작구 현충로 210
관동 어린이공원,126.9295833,37.6135,서울특별시 은평구 통일로68가길 15
해담는 어린이공원,126.9103611,37.58236111,서울특별시 서대문구 증가로29길 30-47
햇님 어린이공원,126.9513056,37.5015,서울특별시 동작구 상도로47길 51
불광천 음수대,126.914477208,37.593368047,서울특별시 은평구 증산로 414
현충근린공원,126.959377457,37.498983122,서울특별시 동작구 흑석동 330
분토골어린이공원,126.911727483,37.586890353,서울특별시 은평구 증산로11길 5
동작구-현충근린공원-2,126.957801945,37.499316614,서울특별시 동작구 흑석동 산 42-1
신사개나리공원,127.0295556,37.52555556,서울특별시 강남구 압구정로32길 32
서울숲공원,127.0394722,37.54633333,서울특별시 성동구 뚝섬로 273
고암어린이공원,127.031790397,37.599903406,서울특별시 성북구 종암로25길 17
현충원,126.973178355,37.496740255,서울특별시 동작구 동작동 256-5
신반포근린공원,126.9981111,37.50088889,서울특별시 서초구 반포동 18-5
성황당어린이공원,126.9073056,37.56905556,서울특별시 마포구 월드컵북로 198-17
불광천 음수대,126.9161389,37.59797222,서울특별시 은평구 불광천길 536
여의도공원,126.92,37.52416667,서울특별시 영등포구 여의공원로 68
서울숲공원,127.0393333,37.54352778,서울특별시 성동구 서울숲2길 8-15
불광 어린이공원,126.9313333,37.61638889,서울특별시 은평구 불광로9가길 1
현충원,126.971382429,37.496340142,서울특별시 동작구 동작동 267-2
현충원,126.967772031,37.496567297,서울특별시 동작구 현충로 210
불광천 음수대,126.909203312,37.582563701,서울특별시 서대문구 불광천길 166
여의도공원,126.9191667,37.52472222,서울특별시 영등포구 여의공원로 68
신가 어린이 공원,126.9085,37.58036111,서울특별시 서대문구 거북골로22길 29-16
서울숲공원,127.0392222,37.54180556,서울특별시 성동구 성수동1가 685-715
길빛근린공원,127.026044336,37.609227394,서울특별시 성북구 숭인로2길 61
살곶이공원,127.04225,37.55322222,서울특별시 성동구 행당동 81-1
불광근린공원,126.9299167,37.61591667,서울특별시 은평구 불광로5가길 9-18
북한산도시자연공원,127.0097222,37.62305556,서울특별시 강북구 미아동 산 108-7
서울숲공원,127.0408889,37.54594444,서울특별시 성동구 뚝섬로 273
한강시민공원(여의도안내센터),126.912827135,37.53428544,서울특별시 영등포구 여의서로 160
서울숲공원,127.0404167,37.54377778,서울특별시 성동구 뚝섬로 273
한강시민공원(여의도안내센터),126.913196441,37.533016374,서울특별시 영등포구 국회대로 741
뚝섬유수지체육공원,127.042123265,37.549756902,서울특별시 성동구 왕십리로13길 15-2
현충원,126.967316734,37.49536644,서울특별시 동작구 현충로 210
장승배기역 교통섬,126.939140585,37.504707022,서울특별시 동작구 장승배기로 80-2
동작구-백로공원-1,126.935650809,37.506925489,서울특별시 동작구 장승배기로19라길 51
여의도공원,126.918395669,37.52374016,서울특별시 영등포구 여의공원로 68
노량진근린공원,126.9296944,37.51091667,서울특별시 동작구 여의대방로44길 39
학동근린공원,127.0258056,37.51644444,서울특별시 강남구 논현로145길 41
서울숲공원,127.0421667,37.54544444,서울특별시 성동구 서울숲2길 32-14
신사무궁화공원,127.0320833,37.524,서울특별시 강남구 언주로157길 8
서울숲공원,127.04160552,37.543256144,서울특별시 성동구 뚝섬로 273
북한산도시자연공원,126.935122634,37.622243623,서울특별시 은평구 불광로18길 32
학동근린공원,127.0259167,37.51591667,서울특별시 강남구 학동로21길 52
연서어린이공원,126.916770469,37.604141113,서울특별시 은평구 연서로6길 8-1
논현은행나무공원,127.022523771,37.512500682,서울특별시 강남구 학동로3길 10
서래어린이공원,127.0003056,37.4985,서울특별시 서초구 서래로8길 30
한강시민공원망원지구,126.906309177,37.54694383,서울특별시 마포구 마포나루길 552
북한산도시자연공원,127.0108333,37.62472222,서울특별시 강북구 인수봉로17길 26
신흥공원,126.91175,37.59611111,서울특별시 은평구 증산로21길 29
시루뫼 어린이공원,126.9065278,37.58291667,서울특별시 은평구 증산로5길 13
모랫말근린공원,127.032662263,37.60495213,서울특별시 성북구 종암로34길 16
오동근린공원,127.0316667,37.62805556,서울특별시 강북구 오패산로52사길 24
성북구-청량근린공원,127.050385786,37.604239473,서울특별시 성북구 화랑로18가길 51
우물골근린공원(뉴타운),126.9255833,37.63436111,서울특별시 은평구 진관2로 77
오동근린공원,127.032450428,37.62747806,서울특별시 강북구 오현로21길 142
고추말어린이공원,126.9069444,37.51138889,서울특별시 영등포구 영신로9바길 7-8
세일어린이공원,127.0252778,37.63361111,서울특별시 강북구 덕릉로30길 30
아름드리어린이공원,127.0595,37.57916667,서울특별시 동대문구 사가정로15길 31
선봉어린이공원,126.939529879,37.485167468,서울특별시 관악구 봉천로27길 20
동방어린이공원,127.0434722,37.61661111,서울특별시 성북구 장위로15길 61
분토골어린이공원,127.017496802,37.488350894,서울특별시 서초구 사임당로12길 17
송정제방공원,127.0604167,37.54886111,서울특별시 성동구 송정길 8
새싹마을마당,127.058463241,37.587941698,서울특별시 동대문구 망우로12나길 30
월드컵공원,126.88754886,37.566256217,서울특별시 마포구 하늘공원로 95
답십리공원,127.0615833,37.57191667,서울특별시 동대문구 답십리동 41-1
사당 만남의 공원,126.980171384,37.476909789,서울특별시 동작구 남부순환로271길 8
번남어린이공원,127.024939533,37.635737275,서울특별시 강북구 오패산로77길 41
북서울꿈의숲,127.041082629,37.621103421,서울특별시 강북구 월계로 173
월드컵공원,126.88725,37.56880556,서울특별시 마포구 하늘공원로 95
송학어린이공원,126.949409413,37.480256451,서울특별시 관악구 남부순환로216길 35-5
상명달어린이공원,127.0056111,37.48213889,서울특별시 서초구 명달로8길 11
답십리근린공원,127.062070878,37.57245872,서울특별시 동대문구 답십리동 2-299
신길9구역(소공원),126.911968401,37.502733866,서울특별시 영등포구 신길로28길 16
까치근린공원,126.969289136,37.476412984,서울특별시 관악구 남부순환로251길 20-1
당산공원,126.8958333,37.52527778,서울특별시 영등포구 당산로27길 5
까치산 근린공원,126.9694167,37.47633333,서울특별시 관악구 남부순환로251길 18
월드컵공원,126.887,37.57244444,서울특별시 마포구 상암동 1538
오동근린공원,127.029240389,37.633326252,서울특별시 강북구 덕릉로40다길 33-68
모래내공원,126.9554444,37.47811111,서울특별시 관악구 남부순환로230길 45
돌뫼어린이공원,127.052967581,37.604879816,서울특별시 성북구 화랑로18길 96
북서울꿈의숲,127.0413889,37.62194444,서울특별시 강북구 월계로 173
색동 어린이공원,126.9280833,37.48905556,서울특별시 관악구 신림로 391
월드컵공원,126.8864444,37.56908333,서울특별시 마포구 하늘공원로 95
답십리공원,127.0625833,37.57422222,서울특별시 동대문구 답십리동 산 2-1
보라매공원,126.920527966,37.493857259,서울특별시 동작구 여의대방로20길 33
이슬어린이공원,127.0635,37.56791667,서울특별시 동대문구 한천로 72-31
영등포1동어린이공원,126.9038889,37.51027778,서울특별시 영등포구 도영로22길 38
상산어린이공원,127.0238889,37.63833333,서울특별시 강북구 노해로8길 23
오동근린공원,127.0358333,37.62888889,서울특별시 강북구 오현로25마길 8
북서울꿈의숲,127.04380994,37.620307296,서울특별시 강북구 월계로 173
오동근린공원,127.035573351,37.629175898,서울특별시 강북구 번동 산 23-12
청담근린공원,127.053145924,37.521958558,서울특별시 강남구 학동로95길 51
오동근린공원(학구회입구),127.036137497,37.628666607,서울특별시 강북구 오현로25라길 6
생활체육공원,126.8966944,37.55863889,서울특별시 마포구 방울내로11길 198
밤골어린이공원,127.0397778,37.60752778,서울특별시 성북구 화랑로13가길 17-8
월드컵공원,126.8963889,37.56230556,서울특별시 마포구 월드컵로 243-48
삼일근린공원,126.9747222,37.48572222,서울특별시 동작구 사당로23길 57-7
한강시민공원망원지구,126.8968889,37.55363889,서울특별시 마포구 마포나루길 442
까치산 근린공원,126.9645278,37.48602778,서울특별시 동작구 사당로4길 52
수유일공원,127.017423876,37.630455071,서울특별시 강북구 삼양로77길 2
삼일근린공원,126.9751667,37.48519444,서울특별시 동작구 사당로23길 57-7
장령당 공원,127.053494444,37.569792402,서울특별시 동대문구 사가정로2길 59
진관사,126.9466389,37.63805556,서울특별시 은평구 진관길 73
영등포공원,126.9116667,37.51611111,서울특별시 영등포구 신길로 275
논현소나무공원,127.0375833,37.51591667,서울특별시 강남구 학동로 318
너른골어린이공원,126.99488229,37.487474441,서울특별시 서초구 서초대로 114-8
송정제방공원,127.053017842,37.551006457,서울특별시 성동구 송정동 75-24
월드컵공원,126.8952778,37.56252778,서울특별시 마포구 월드컵로 243-48
오동근린공원,127.0409444,37.60844444,서울특별시 성북구 화랑로13가길 110
청담은행나무공원,127.0441944,37.52508333,서울특별시 강남구 도산대로67길 15
빙수골 마을공원,126.9321111,37.49661111,서울특별시 동작구 국사봉1길 114
상월곡동녹지쉼터,127.042933093,37.605739343,서울특별시 성북구 장월로1마길 27-4
용답꽃공원,127.0545833,37.56055556,서울특별시 성동구 용답길 133
휴암어린이공원,126.89574421,37.577107801,서울특별시 마포구 월드컵북로48길 28-11
향림도시농업체험원,126.9263889,37.62794444,서울특별시 은평구 연서로43길 16-15
성수근린공원,127.052386779,37.544838818,서울특별시 성동구 연무장5길 9-16
한강시민공원(양화지구),126.898091386,37.54085644,서울특별시 영등포구 당산동 53-2
명달근린공원,127.021306516,37.498903283,서울특별시 서초구 서운로21길 2
한강시민공원망원지구,126.894932189,37.555692227,서울특별시 마포구 마포나루길 429
국회단지 어린이공원,126.9431111,37.49030556,서울특별시 관악구 국회단지22길 16
오동근린공원,127.04075,37.60986111,서울특별시 성북구 하월곡동 산 2-41
봉산도시자연공원,126.897672987,37.58721268,서울특별시 은평구 은평터널로 43-45
한강시민공원망원지구,126.894784673,37.555033489,서울특별시 마포구 마포나루길 429
월드컵공원,126.894084909,37.562803997,서울특별시 마포구 월드컵로 243-48
월드컵공원,126.894003634,37.564800056,서울특별시 마포구 월드컵로 243-48
문화비축기지,126.894140883,37.5695238,서울특별시 마포구 성산동 661
양평어린이공원,126.898174089,37.538312808,서울특별시 영등포구 양평로18길 21
문화비축기지,126.894222681,37.572007419,서울특별시 마포구 증산로 87
꿈동산마을마당,127.0380556,37.61444444,서울특별시 강북구 월계로21길 18
한강시민공원(양화지구),126.896970182,37.541630385,서울특별시 영등포구 당산동 33-1
영등포공원,126.9108333,37.51444444,서울특별시 영등포구 신길로 275
새샘근린공원,127.055460177,37.56961955,서울특별시 동대문구 전농로3길 23
오동근린공원,127.04120797,37.610386957,서울특별시 성북구 화랑로13가길 110-8
영등포공원,126.909882096,37.515531685,서울특별시 영등포구 신길로61길 28
상도3동 마을공원,126.9355,37.49322222,서울특별시 동작구 국사봉길 175
한강시민공원(양화지구),126.8963889,37.5425,서울특별시 영등포구 노들로 147
무지개어린이공원,127.0529167,37.54194444,서울특별시 성동구 성수일로4길 37
한강시민공원망원지구,126.8938056,37.55583333,서울특별시 마포구 마포나루길 407
물푸레근린공원(뉴타운),126.928333778,37.631262592,서울특별시 은평구 진관1로 85
푸른어린이공원,127.0086111,37.63833333,서울특별시 강북구 삼각산로4길 42
오패어린이공원,127.032,37.62222222,서울특별시 강북구 오패산로 229
문화비축기지,126.8934167,37.57127778,서울특별시 마포구 증산로 87
전곡마을마당,127.054584318,37.580734378,서울특별시 동대문구 전농로25길 17-6
한강시민공원망원지구,126.89338601,37.557182779,서울특별시 마포구 마포나루길 386
문화비축기지,126.8933611,37.57122222,서울특별시 마포구 증산로 87
오동근린공원(구봉놀이터),127.033734227,37.620614929,서울특별시 강북구 오현로 45
제9호근린공원(뉴타운),126.9288333,37.63180556,서울특별시 은평구 진관1로 77-11
전농동마을마당,127.0542778,37.58283333,서울특별시 동대문구 전농로 208
제9호근린공원(뉴타운),126.9296389,37.63258333,서울특별시 은평구 진관1로 77-23
월곡2동고가옆녹지쉼터,127.045691897,37.605257637,서울특별시 성북구 화랑로15길 12
메낙골근린공원,126.915251352,37.507558885,서울특별시 영등포구 신길로42길 35
한강시민공원망원지구,126.892778185,37.557790315,서울특별시 마포구 상암동 1537-3
서갈현어린공원,126.9156944,37.62152778,서울특별시 은평구 갈현로35길 12-8
한강시민공원망원지구,126.8925556,37.5585,서울특별시 마포구 상암동 1537-3
옹달샘 어린이공원,126.9296111,37.49522222,서울특별시 동작구 국사봉2라길 24-14
문화비축기지,126.892466453,37.571430548,서울특별시 마포구 증산로 87
까치산 근린공원,126.9667222,37.48188889,서울특별시 동작구 솔밭로 60
문화비축기지,126.892387175,37.57212868,서울특별시 마포구 증산로 87
월드컵공원,126.8919722,37.562,서울특별시 마포구 월드컵로 243-48
동산어린이공원,127.0574722,37.56694444,서울특별시 동대문구 전농로2나길 7
색동어린이공원,127.020671053,37.633065289,서울특별시 강북구 삼양로80나길 52
박석어린이공원,126.9185556,37.62513889,서울특별시 은평구 통일로89길 18-14
제9호근린공원(뉴타운),126.93,37.63405556,서울특별시 은평구 진관2로 90
구산동마을공원,126.9086111,37.61433333,서울특별시 은평구 서오릉로17길 7
월드컵공원,126.891795528,37.567945656,서울특별시 마포구 상암동 1538
북서울꿈의숲,127.038368953,37.617852515,서울특별시 강북구 미아동 산 35-65
갈곡리어린이공원,126.916454104,37.623968967,서울특별시 은평구 갈현로41길 3
오동근린공원,127.044582069,37.609829928,서울특별시 성북구 상월곡동 산 1-1
북서울꿈의숲,127.038012786,37.618644301,서울특별시 강북구 미아동 산 35-64
새싹 어린이공원,126.9495556,37.48444444,서울특별시 관악구 양녕로6다길 11-4
까치어린이공원,126.97975,37.48055556,서울특별시 동작구 동작대로9길 35
제각말문화공원,126.938189928,37.639663055,서울특별시 은평구 연서로48길 41
향기어린이공원,127.0453611,37.60938889,서울특별시 성북구 장월로3길 47
중앙어린이공원,126.9483889,37.48436111,서울특별시 관악구 봉천로41길 35
서초구-하명달어린이공원,127.00545284,37.485896624,서울특별시 서초구 명달로20길 25
궁말어린이공원,126.909,37.61675,서울특별시 은평구 서오릉로20길 13
청두어린이공원,126.9849722,37.48052778,서울특별시 서초구 방배천로8길 42
양지 어린이공원,126.974012146,37.479877299,서울특별시 동작구 남부순환로269길 102
벽오산어린이공원,127.030242252,37.62765857,서울특별시 강북구 오패산로52아길 34
한강시민공원(양화지구),126.8927778,37.54388889,서울특별시 영등포구 양화동 25-1
한강시민공원(양화지구),126.89211415,37.545454237,서울특별시 영등포구 양화동 1-4
신길9구역(근린공원),126.914716517,37.504327137,서울특별시 영등포구 가마산로 530
참새어린이공원,126.9215556,37.49813889,서울특별시 동작구 여의대방로24길 29
운산어린이공원,127.025411969,37.632069321,서울특별시 강북구 도봉로72길 20
